companyName,company_starRating,company_offeredRole,company_roleLocation,company_salary,listing_jobDesc,requested_url
Infochola Solutions,3.1,Data Analyst,Singapore,49000 - 70000,"Data Analyst is responsible for querying data sources using tools like Excel (PowerPivot, Power Query, Power Map), PowerBI and other reporting tools such as Tableau, SAS and Teradata. Should be familiar with data catalogs and how to build and validate data metrics from their queries. Should be familiar with caching strategies and analytic data streaming technologies. Data Analysts candidates are in charge of getting the decision support reports and data to the executives for periodic review

Technical Skills
Deep understanding of manipulating and analyzing complex, high volume, high-dimensionality data from varying sources using a variety of tools and data analysis techniques.
Strong ability to define, track, and report key metrics to assess overall business health, delivering in depth analysis on business performance (trends, funnels, etc.) and drivers, as well as forecasts and targets.
Deep understanding of how to build and design dashboards to enable ongoing monitoring of business health, as well as operationalizing dashboards and ingesting new data sources.
Able to provide actionable insights on how to improve business services.
Strong understanding of scripting languages, including R, Python, Scala, and SQL.
Technologies

Access, business objects, Cognos, Excel, Hadoop, Apache Hive, Oracle, Power BI, Powermap, Power Pivot, Power Query, SAS, SharePoint, Apache Spark, SQL Server, SSRS, Tableau, Teradata, Visio

Programming/Scripting Languages: Apache Hive, Java, JavaScript, mdx, Python, r, SQL, T-SQL

Platforms: Windows, Linux

Project Experience
5+ years of experience in data analytics and data mining with proven quantitative orientation.
3+ years of working on complex reporting requirements, large, complex data sets, and various reporting tools, such as Power BI.
3+ years of demonstrated ability to deliver high-quality reporting metrics to customers and executives.
5+ years of proven ability to judge data results as valid and accurate.
Non-Technical Skills
Proven track record for continuously deploying software following Agile development practices.
Process oriented, with a proven track record of driving decisions collaboratively, resolving conflicts & ensuring follow through.
Proven track record for driving decisions collaboratively, resolving conflicts and ensuring follow through.
Problem solving mentality leveraging internal and/or external resources. � Exceptional verbal and written communication.Show more Report",https://www.glassdoor.sg/partner/jobListing.htm?pos=214&ao=1136043&s=58&guid=0000018776823a0da3925c0a4063c7ca&src=GD_JOB_AD&t=SR&vt=w&cs=1_e3bc4b01&cb=1681320459066&jobListingId=1008226113846&jrtk=3-0-1gtr84eilkhop801-1gtr84ejeg2r4800-128fe4612dd93847-
Intellect Minds Pte Ltd,3.6,Data Migration Analyst,Singapore,7000 - 8000,"Elicits Data Migration requirements from stakeholders, applying effective elicitation methods/ standards/tools. Work with Finance SME�s from LBU�s and 3rd Party Vendors to define the scope of data extraction from various source systems Work with Finance SME�s from LBU�s and SI Partner to define the scope of data requirements for the Target Applications. Performs data analysis to cleanse & standardize data and to ensure data consistency and quality. Work with Finance SME�s to Transform / Enhance the extracted data and prepare the data migration templates for Business Sign-Off Work with the SI Team on error resolution for data uploads and facilitate data reconciliation and signoff�s from Finance SME�s post migration. Performs gaps and resolutions analysis. Ensures requirements are complete. Must have at least 3 full lifecycle hands-on experience in preparing ADFdi, FBDI and HDL templates for Migration into Oracle Cloud Financials. Working knowledge of Oracle Cloud Financial modules Experienced in dealing directly with Finance End Users. Proficient with data wrangling, analytics, and transformation using tools such as SQL, Excel, etc. Python is good to have. Experience in data projects is a plus. Degree level or higher Minimum 3 years of Experience in Data Migration into Oracle Cloud FinancialsKey Accountabilities Health insurance Day shift",https://www.glassdoor.sg/partner/jobListing.htm?pos=225&ao=1136043&s=58&guid=0000018776823a0da3925c0a4063c7ca&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c00de496&cb=1681320459068&jobListingId=1008416537112&jrtk=3-0-1gtr84eilkhop801-1gtr84ejeg2r4800-b9e09ed00e991098-
D L RESOURCES PTE LTD,3.7,BIG DATA ENGINEER (Banking Financial Compliance ANALYTICS),Singapore,4000 - 9000,"BIG DATA ENGINEER / DATA SCIENTIST, FCC ANALYTICS


Job Description:

Big Data Engineering

Create, build and maintain the data infrastructure required for Extraction, Transformation and Loading of data from a wide variety of sources.

Ensure high-quality data is delivered to support Compliance / FCC model development.

Support the implementation of Data Analytics / Automation for Compliance teams and Business stakeholders

Liaise with relevant stakeholders (e.g., Data Management Office) to identify and assess suitability of data for Compliance / FCC Data models.

Liaise with Business stakeholders / analysts and ensure assembled data assets used for model development meet business requirements.

Build & maintain data dictionaries / data requirements of implemented data models and coordinate with Data Scientist(s) in developing model narratives.

Monitor the execution & performance of data models and liaise with IT for any technical / system outages

Keep track of datasets / tables in the working schema and support purging of unused tables periodically.

Perform data analysis required to troubleshoot data related issues and support the resolution of raised data issues.


Support model maintenance

Liaise with Business Analyst to receive and understand business feedback on model performance and incorporate feedback into models

Re-train and recalibrate existing FCC analytical models to prevent model drift periodically or as needed


New model development

Work closely with model end-users and other key stakeholders (e.g., Head of FCC Analytics, Business Analyst, Data and Ops Engineer, GC) to identify additional areas which require analytics support or future model build and include those models in development pipeline

Develop model narratives (e.g., purpose, logic, parameters, data requirements, output surfacing / structuring) in collaboration with the business and other relevant stakeholders

Work closely with other Data Scientist(s) and Business Analyst, and undertake the end-to-end FCC model development, including data wrangling, exploratory data analysis, feature selection, model selection, training, testing, etc.

Build a range of models (rule-based, supervised / unsupervised models, etc.) on structured, semi-structured, and/or unstructured data if neededShow more Report",https://www.glassdoor.sg/partner/jobListing.htm?pos=226&ao=1110586&s=58&guid=0000018776823a0da3925c0a4063c7ca&src=GD_JOB_AD&t=SR&vt=w&cs=1_efaba954&cb=1681320459068&jobListingId=1008521797490&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr84eilkhop801-1gtr84ejeg2r4800-69292cc0ee9766e0--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPr4u1IUSmpa0ZYCZZlPK-btPi-AwwxWOx5P7g7Qnr4ahOIHfFory--o932smYGFy6G33DHi6TXTGNOaouyQwdByEprSSAXVQFeup3yFEUZ_cHRb06IOZHa1Y9VrCpQYdCGpahVVuUUweuSlwDW4HAyWTbKUoYSFqBA-ae4GggkxW_is11vKaX_VP0gLpnuybZULbc8ddoU8da7YUiGOwjzwx94nMdYcylLY5V_2o8I0G1N8XuIV_s45MCBAduQTkHyc_dmHAPX4yqSwE8WLcI_st4yK5_P-Bu39HgkNZ25GLrJAbvVUIl4cczvA0ljjizB5ywZIsOjIajaKWq2N-0p4WPtbI2jveF_gfSQQSuczQnJYIZTm2nH7b-0YyEPZNUQqTTN2YUDNVICMIMI2fLAwhcDf5It6HBsewDGCXTH6P1Aeb99hc5FHTs0_2m3CfEeq5PdsxzoMuVq43XzFREmClGIims4LgeqdzP_5PomI3A4pwg2jFNzAr81ZoFtXDnwTUR_N2UNccbEgpacA1oMDC8ivqDx4FDYhkNvTwVm0GXWg0TDDRsGZNPYhuaWDivMlE7oEV1sT_-WQiYr4qd0mPheSQDattq9to_twSkzVRnZGuWwO8DIbwWnH_9CHkihqW0xV7zIna9-TYuqYf-6aQYZhkLbS8g95w9hv814BtTfRSKUcG_2UHJQVU6lDl7xVQc3f7bq0nmQR8p0uIj2boVSD4p5kTgI%3D
TRINITY CONSULTING SERVICES PTE. LTD.,4.1,Senior Business Analyst,Singapore,10000 - 12000,"Lead the elaboration of a functional solution with business stakeholders and concerned IT teams
 Lead, with the support of technical teams, the definition of the solution and the implementation roadmap
 Drive the definition of use cases for Integration tests with testing team and for User Acceptance Test with end users
 Manage all the decision making and analysis process allowing to design, validate the solution, and get the necessary approvals in terms of architecture, IT risk and IT Security, budget and capacity planning.
 Core Banking processes and features
 Strong knowledge of transaction capture, settlement and accounting booking
 Regulatory reporting (e.g. MIFID2, Cost and Charge Reporting to clients)
 Reconciliation and matching systems (e.g. Intellimatch)
 Payment and transaction settlement systems (SWIFT, SEPA/ or Any domestic Payment)
 Good knowledge of Client and static data management in core banking system (client account onboarding, usage of client data for tax and regulatory reporting, profitability reporting, etc)
 Good knowledge of financial products and on their underlying (Securities, Payments,Money Markets, Foreign Exchange, Credit, Derivatives and Structured Products,Commodities)
 Planning and budget elaboration and follow-up
 Organize and run dedicated committees (steering committees, project committees,etc)
 Identify and report on project risks, attention points and issues to follow
 Requirements and general functional specifications (GFS): Coordination of workshops, minutes, writing GFS, Review and validation with Sponsors, Presentation and support to Dev Team, etc
 Coordinate all teams, from same division or other divisions, working on the same project",https://www.glassdoor.sg/partner/jobListing.htm?pos=219&ao=1110586&s=58&guid=0000018776823a0da3925c0a4063c7ca&src=GD_JOB_AD&t=SR&vt=w&cs=1_c08f3295&cb=1681320459067&jobListingId=1008560952405&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr84eilkhop801-1gtr84ejeg2r4800-421a3fd5394c8abe--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPrQxLvo_G9-UqRYG2pTz1UYSdziAzmpF4wIUJgSoN6rZVBMlI-zGjAOyprC-M4eFmsCbexFyVOENE1Kb_757R7_8tVm5vNW94yC9kdwinorCeOw7JCKwnSsF10LjtZixl9jq2U_kXJajUmeT1x6JZ2ZGp__mC6Y3n6behcSxzLW80lAhxjAXN5xUXaYhkPz0UMXDp5r0ubeA9GOgAsUk1gmTs4qdwwVA_EDuRQXubEkCzi50wXgNFMdKLwxcK24lj4ToiYtbYPlztNoPQHX-MQrP5Dp5NBUOH5HcF57TRtWLwy3-1Xf8eI6RC8K3SYIvK8f5gf2tnzTZpU9iEM1W_y-eXYucUpuUos8iIR08JV6oMQwP7Utd12e7Orv4rSqyqvB8PyX29zSJgk9gc8z7nTVwYPSYRYQIGQvb5DRRAKwnnJWNvObSZpinn-00cQ6-sx1HwIwefBIZSpSn2mt-1ev1qLEOmPQpc76cRnh3fbl5QGtxsKvQG_ItlWXczDl0rwlFG5q5oikHV17flzmltj74YU024oJVawxu41soWxfwvne7M4h_htUCsfil_w85QkFPEJvJokqH1KoQhp3ZMLnP7Jue5AgSg16EhTUBQrPM04kODUcNPWaefFQZmDUE1q92eQjUPbIFPyT14Ed2L41Lt_4-7_p0eVog4PqMvY5t2iXQq8SZDNB56Ru32dETkABNTWDXWtWsFvV4aqmYKqzIIb3TKBlmIDaOgi32bpQEa1lozZFB0k-2il9vX3yr3HxLY2uYqqDcg%3D%3D
IKAS INTERNATIONAL (ASIA) PTE. LTD.,3.5,Risks & Valuations Quantitative Analyst,Singapore,6000 - 10000,"Advanced understanding of agile ways of working and delivering transformation.
 Strong interpersonal, relationship building, and influencing abilities.
 Ability to collaborate and work dynamically across a broad range of stakeholders.
 Ability to manage geographically dispersed stakeholder base with multi-cultural awareness and sensitivity.
 Highly disciplined and structured with an outcome orientated mindset and approach.
 Bachelors/Master�s Degree in Banking / Finance / Management from a well-reputed university.
 Options and Derivatives Risk & Pricing (quantitative analysis, modelling, curves)
 3+ years� experience in Financial Markets, working with Traders, Risk Managers, Finance
 Data Analysis (Scripting, SQL, python)
",https://www.glassdoor.sg/partner/jobListing.htm?pos=321&ao=1110586&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&cs=1_c0116aac&cb=1681320517301&jobListingId=1008476747413&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-00f340080bd6c234--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPoRmqg2ispjmsm4uutyMzUNpgYyCm4AkfOWSYp9lnRrrGa9seB_lO_IplqtZCCuKNdlnGgvzp9IBWSclaqEzHe4gQVX2zfJ2_LfWOCfHPM7aNSNYxotXgdJAl1fr2oj7Bh-Uv7uSzwEniJi14u2ytdMUmnPi8WWwGg6uKT1jvWx879PhB6gMhvGnaQC0BOUB4cRlY6QtqyVjvPi4BYvRtROFTNYyuWeUc29-EmPHZSp6GEHNQAKVnAj9s-S4BhEPGii_hlU3LShOrvKLFFcjH1IWK8vt7aXATMY3LAGCxCXLCHtrlHNwMlyVto1EGi1hZajnTjiCixeNTTgw8Si4jEbwwE8OPFRb5neClwy2ul5fNUMpquP08t0gVtEQz0NSb26ac5VwWunUy20wk4hEsUasz_ty5UO5x1hNiobyGhk14BnMFH-yukXtH7Pv-9mKJ5U3vo382m7-TvYl5J98hUv_ZWVZS2YWe-nlycs7LsS2Ohq87yp1N9RnXCY2vKZWfsiNE5t9kgZ7W9mxaGzCxTc8xEeZLiirvRgG3eQ72V4BgqRUS80JEm3lwxdzTVklSR6RFfvb96uXGAgWjFVJ33mgPR-ZtMHSunjoFiPWxTt6ashsfAqYafnTPBYzPsxWzoC6obellOJ1QxLacZYU4EEhlfm3wSFFMr2tSNQa95XCm8Hy4Y_C4w0zfZnF_i1Zx3ktcSohcTNBb-jTmXCTj2r4oZIUmpiNh94UZqeCldxqxbmMoUh9QOO13RYqYDk1Mo%3D
MatchMove Pay Pte ltd,4.1,Business Analyst (Commercial Data Analyst),Singapore,5000 - 6000,"Building and updating the pricing models for pricing execution governance And communicating the regular updates with the product and tech teams across the region. Conduct market research and pull internal data from multiple sources to identify new business opportunities and build business cases on new products and sales opportunities. Align, consolidate and prepare business presentations. Support our Commercial Team in building common library resources on sales processes, business case studies, and use of standardized sales tools such as Sales Tools such as Monday.com and HubSpot for all countries, in order to improve operational efficiency. Collaborate with various teams across the Asia region to improve or define internal processes to promote operational efficiency and sales effectiveness. Work closely with finance to ensure billings and revenue are properly accounted for. Coordinate with the Legal team on any commercial contracts. Lead and participate in the annual and semi-annual planning exercise. Assimilate all new Commercial hires across global locations to the Company by conducting orientation on the Company�s sales and operations processes, product training and sharing the current/past business cases. Health insurance Professional development Day shift Monday to Friday Performance bonus Retention bonus Yearly bonus",https://www.glassdoor.sg/partner/jobListing.htm?pos=301&ao=1136043&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6eb466bd&cb=1681320517297&jobListingId=1008495551255&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-400fcac24dd35066-
Intellect Minds Pte Ltd,3.6,Data Visualization,Singapore,6000 - 8000,"Responsible for design and architecture for end-to-end data Snowflake in AWS Deliver the best practice, guidance on the Snowflake architecture and design. Address majority of technical inquiries concerning customization, integration, enterprise architecture and general feature / functionality of Snowflake. Lead and provide technical oversight to set of Snowflake developers and data engineers. Knowledge of Tableau Server architecture Experience in Tableau server maintenance/ upgrades/patches Experience the in deployment of data sources/workbooks across the Tableau environment Knowledge of Tableau Enterprise Management Console, Publisher & Web Server Experience in Nprinting installation, deployment and development of reports Knowledge in the deployment of dashboards in QMC, task scheduling and triggering, CAL Management and section access Experience in maintaining Qlik/tableau servers, maintaining stability, server setup, installation Understanding of Active Directory, DNS, Load Balancer and Network firewall Health insurance Day shift",https://www.glassdoor.sg/partner/jobListing.htm?pos=313&ao=1136043&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_46dce201&cb=1681320517300&jobListingId=1008568072171&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-49a8c4163cf5de59-
ANTlabs,3.3,Data Analyst (Singapore / Overseas),Singapore,NA,"Review and recommend enhancements, technologies, methodologies for ANTlabs SaaS platform Design and develop the data collection, correlation, visualization for ANTlabs services Work with the product manager to design the service UI/UX Identify, evaluate, and design the data models to ensure compliance to various industrial, e.g., ISO 27002, CIS20 and corporate standards Responsible for the product performance, product strategies, product policies, roadmap planning, product offering and pricing structure for ANTlabs SaaS platform As part of the technology team, you need to have experience working with the Product Development Manager to launch new cloud-based services for the Enterprise market As a Data Analyst, you need to have functional expertise to establish data models, create business relevant insights and provide data-driven solutions",https://www.glassdoor.sg/partner/jobListing.htm?pos=328&ao=1136043&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&cs=1_5c83b7cf&cb=1681320517301&jobListingId=1007624965425&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-61418a5b056662e5-
THAKRAL ONE PTE. LTD.,3.9,Business Analyst- Liquidity,Singapore,7000 - 10000,"5-10 years of experience in a BA / technology (techno functional)
 Familiarity of platform � Moody is a must : Liquidity and Interest Rate Risk Banking Book
 Knowledge of Basel Liquidity regulations and good understanding of risk
 Experience in SQL
 Experience in risk authority products
 Strong communication and stakeholder engagement
 Specialise in data modelling for Finance and Treasury data including Funds Transfer Pricing, Liquidity and Interest Rate Risk Banking Book
 Identify, report and remediate data quality issues
 To act as a business solution owner of the projects� target state and support analysis included in relevant concept and methodology papers required for preparation of BRDs
 To be accountable for ensuring that detailed requirements are documented in BRDs, and are duly signed off by relevant stakeholders
 To ensure that the new solutions comply with internal procedures / external regulatory guidelines and project deliverables are properly understood by business stakeholders, project team, and end-users.
 To ensure documentation adheres to BCBS239 requirements
",https://www.glassdoor.sg/partner/jobListing.htm?pos=320&ao=1110586&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&cs=1_af2cd606&cb=1681320517300&jobListingId=1008542325170&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-dc14cd897c117248--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPqkBSkkMk7mJh3ytazQ8X2xBSokqBjaLJ5GjMYdMSlNd7buRJCz2xUudkdnZdB5X8ktErEw6JGxj3miiZXRRBIjAXp9Ptz_VX4lP5ziMx9vhsQjsdLNgjILpFAKfU6qIV_mf8ZPMLCEYqITtRgdQ5iSACyynSuWmTdc7vQpa0jTqPEobO5AWWDxRR_PYC85rBuKNgJpP05blrb-jAtFey8UjMV0px0G9wetiZZ3mWBmMPXe3fI5GJqSKdUrDErnp2kPdbnHipTQbDboawh96R8Cd3s3U_bYYg_mxoMq7R961DudZ705of0k-UvoetQzTOy-gw0h9gZ_ighqB55VYr3PJlUNajV3wqRodWkRXyaBqkXwHmb4-gFprfTH1uqyUcgbgpAj40T3Xwp3huSN2tRbTGIasKFXKqCvLv_0M4WC-tft5nj6akp9j8Yk2b8ggwn4mTH8Csa8kIjoV9hGm7o3qgRZnyz0LugZzMhC8_X-6HqPNYBuLTtrbp3k-T4QmEvv5N13ev8cKAf8XKT5obRxvCa0bux2VQUFqH2wDogOAraQNm905bVt4Lg5m2sg1A1ca8rQSrW1iRkMIjXHHXYKWUyMMuC525cQfXYAf4XmNpbch8gT1HFYfClGbb-t1LkGQxAfMp4MaTiJOvbgk49WL1uBlctIy-tRDW_vNGLUwbrB-_g8irW-vSVTSsSEnuLeKjeqvHPBZJ8tQ50TH7crTsKc0f6nuRI_O2sKrtpK-MnS2c7jIsNF
MYWARE PTE. LTD.,5.0,Data Analyst,Singapore,5000 - 8000,"Experience in data analysis.

Able to manage data reconciliation/quality checks (implementation, monitoring and troubleshooting).

Experience in Oracle PL/SQL.

Able to perform UAT.

Able to manage SLA and queries from end users.

Able to provide documentation support e.g. in technical/functional specifications.Show more Report",https://www.glassdoor.sg/partner/jobListing.htm?pos=302&ao=1110586&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&cs=1_1e2d021f&cb=1681320517297&jobListingId=1008580662595&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-41c01266a1a1ccb5--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPpCNTkYVt6T1OklEZOnRXb-fbRUGeZdMNIYorPrwurRn2bQC_0C06hScjmUtZ5m6rz5dPGstVbaFdiEwjimG0DKhh8Eu6TQAigt6yGX6rgXxf68OI-3DpGXUQXf1bh8jnd1z_LoOzjz3fA_AulQz_PZFDHgbOicKaqtMyYX_hOGfNPKTY-B2820djLthsuRq0wfgPT03xvebcnxNSK1SknAcZGr3aP12LDlOPYpb2Z6Sr1-OC44bSb3McFaPBI5hsz1UYDK6eEGZtzPhVx9Pvq63oCPLQhNgDgVJCtihsPotZJv5Va8m-GHlF4bai2kQIdYAa7NC25UUlD_XjEt53ILDt-zRWpKYSP-0RNsyxsUKlNxGZs56jZaTHSl-mrPaqIQTWZ52cKnsD_MexF0w3btKbXiC4BzXKXkGLnVXZAhlVBV5McO_LrGWKNdpKXXfEI-5lnEEWigcIgEKTd-jPe7vXigyqvbWOyPlwH_eNu1VI2dAwDzC7ERqkiCAJutUFB4dHQyh7-2rF0CHPfFeo5q2h5pY3Zct8TyUl9ikGvyggSdA6kJ5YSkqffbBBRMxCH7E_PvT0GLsMLSz-K4HSyf0IIzuFG6i1_2a6ISnvM0nSjDVXtIHgIilVlTvdMeR2-VkgNvpWuQmA0vIlzdLqHmh3PvCQ1DFOJxYPQDjfis2TETSKmQ6j3YY_a-q6T9Hogz7iCMSsdkKNb7tNWPwvgyfhWTduD112k%3D
TCOGNITION CONSULTANCY PTE. LTD.,4.7,Data Analysts,Singapore,4000 - 5000,"Retrieve, gather, clean and interpret an organisation�s data sets to answer a question, solve a problem or reach meaningful conclusions
 Collect, understand and document detailed business requirements, using appropriate tools and techniques
 Work with technology teams, management and data scientists to set goals; mine data from primary and secondary sources
 Design and carry out surveys; analyse survey data; liaise with internal and external clients to understand data content thoroughly
 Clean and dissect data to remove unnecessary information; identify areas to increase the efficiency and automation of processes
 Identify, evaluate and implement external services and tools to support data validation and cleansing
 Analyse and interpret results using statistical tools and techniques; produce and track key performance indicators; pinpoint trends and patterns in data sets
 Monitor and audit data quality; track, analyse and interpret complex data sets relating to the employer�s business
 Analyse market research, opinion polls and trends in consumer feedback to help the organisation make sound business decisions
 Prepare reports for internal and external audiences, using business analytics reporting tools
 Create data dashboards, graphs and visualisations; provide sector and competitor benchmarking
 Mine and analyse large data sets, identify new opportunities for process improvement and present them successfully to management
 Establish records management processes and policies; set up and maintain automated data processes; develop and support reporting processes
 Fix code problems and data-related issues
 Bachelor's Degree in Computer Science, Math, Statistics or a related field
 Minimum 2-3 years� Experience
 Cloudera Certified Associate (CCA) Data Analyst or Certified Analytics Professional (CAP)
 Additional certifications that data analysts can pursue include:
 EMC Data Scientist Associate (EMCDSA)
 Certification of Professional Achievement in Data Sciences
 MapR Certified Data Analyst",https://www.glassdoor.sg/partner/jobListing.htm?pos=317&ao=1110586&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&cs=1_bab71e43&cb=1681320517300&jobListingId=1008560941518&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-650336c2b53fa61d--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPqUTyMwnDmq29_uR5WRTwTAri9sjK2Uc4X8h139zZtFixaLlO7MrNyo8oFN56KwWZzjIhI4QSKwtzkvs_46tsNg0jpuG7B-8o02NM7vCd-bE_OzmavICrOvH7rXD4VOjGkxQraXYYtMDdJllpeaiiGgzVqdAXcx-WNQb2NQjL7FpElz6fAgLqGBU8awR_4cdZrhAjuAb8JfW46N58beouRPtv_vgIJvfGu5j_o92u2HGLtuKg2qkGq7JwPp80kHAl3F6b5iNqfwP1i0VfjbiqchNepdfFMSTQBbNyXncv9RgUYpQcoRdNEvMrpoPZQAgDbyXJHGTbMgWlGVC2nLIeSzBx1dr4MC7UMPX-8W8ho44xPQW0zHRUslPGAFuVRbGqveq56jtIc6YHOzy7ju5X8M25SN8dXW3_W5ItNbQX6EJiurUA8IvzkxJBA_5tVGwQFPzG7BnwixSlSCuNIOaTpKhaiZYlvbQlorfftqsP8WQFS7lbTAUPGHTEkPUwZXzolZ5GP45DjR93Mm8Fj23HZYy5oYhiB_j7GPnrrp4SqNG69ya9EiEQXG3LxdgPcHNPZrAT9W5yu3cbuSRHpEy8_DY-lFdYIEaWqmjcNv3EbcLjsC88vgjm6z2u_Tz2tf3sNMvhJXxdJ05gAXIR3Lo6t7sGI-SZNP3qRD9To56Uz4FVO4KlwmUBZTHq5cnmTBDNXWQgwfJfUXNCrZ8E-_JyZkLRRkQ9FSgM5CInTm0Z8aW5zU0lPOJSTF
ABI Research,3.2,Graduate Research Analyst,Singapore,37000 - 68000,"Study new technology trends that impact key technology and end markets. Focus on one of several technology segments including Mobile Devices, Cellular Networks, Location Technologies, IoT, Robotics, Artificial Intelligence, AR and VR, Fleet/Logistics and Transportation, Smart Mobility. Understand the impacts of technology developments on several end markets such as Supply chain, Manufacturing and Industrial, Smart Cities, Smart Home, Consumer, Automotive. Synthesize their research and report their findings through written reports, immersive presentations, and detailed quantitative models Assist research leadership in the overall research process Author research reports and presentations, prepare market forecasts, and draft articles within one or more areas of personal expertise Support other analysts where required by providing application, market, and product expertise to other groups within the organization. Strong quantitative analysis capabilities Exceptional written and verbal communication skills Industry experience/market analysis experience preferred Enthusiasm and initiative to work independently and as part of a team Passion for new technologies and the ability to learn and absorb how they function",https://www.glassdoor.sg/partner/jobListing.htm?pos=329&ao=1136043&s=58&guid=0000018776831d7fbb1da34a7c33e03f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ba524962&cb=1681320517302&jobListingId=1007378574664&jrtk=3-0-1gtr867d2kuhq801-1gtr867dpgaio800-4f61c86eb3b61e99-
